timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-13 19:00:00,5.686075858283334,6.643435229653149,7.011188506037615,7.119397266533835
2021-10-13 20:00:00,6.144187356633334,7.15864762038477,7.481051392339984,7.817181473072847
2021-10-13 21:00:00,7.343675214516668,9.03062564460018,9.172079964748997,9.64867929451801
2021-10-13 22:00:00,7.324260749666666,9.30012104893909,9.47863251677707,9.9954503389087
2021-10-13 23:00:00,6.909569776816666,8.626629550204427,8.57216942105389,9.33318115926919
2021-10-14 00:00:00,8.560864006933334,10.886600324162158,10.981445957687647,11.524990727176961
2021-10-14 01:00:00,9.6664071493,12.594930190298195,12.8100084635699,13.304598288657061
2021-10-14 02:00:00,9.781879129433333,12.893823774440486,13.05751173814866,13.78172719465733
2021-10-14 03:00:00,10.5102293311,13.450516453092424,13.56609916896138,14.32879568901349
2021-10-14 04:00:00,11.35811075,14.130803708600533,14.260222377524451,14.902580067711227
2021-10-14 05:00:00,11.788073769333332,14.623134149782919,15.023696058678093,15.658504031727347
2021-10-14 06:00:00,11.377741485666666,16.14573480249953,16.292722495950574,17.135797182708377
2021-10-14 07:00:00,11.541242223166668,16.38449754253594,16.883608988987476,17.774170533005567
2021-10-14 08:00:00,11.100449026333335,15.699074659944293,16.446160784299284,17.250357748365133
2021-10-14 09:00:00,10.45537972485,13.083326719115503,13.942591940058286,14.451209933988329
2021-10-14 10:00:00,7.191270833633333,7.491741098717348,8.15767346915648,9.088883664682811
2021-10-14 11:00:00,7.881108193933333,8.489432082472742,9.255243218674858,10.37796814741351
2021-10-14 12:00:00,7.861959908549999,7.888329523684303,9.111862515806878,10.173105320367904
2021-10-14 13:00:00,8.238653762533334,8.41829945040485,9.567445081759812,10.687813477266031
2021-10-14 14:00:00,8.185434505416668,8.345591131972478,9.406157375515557,10.450969092039724
2021-10-14 15:00:00,8.854759410766667,8.924750880393754,10.311802351605264,11.561321912199155
2021-10-14 16:00:00,10.151302956483333,9.572122839282452,11.138969137601107,12.026600395264547
2021-10-14 17:00:00,8.8032869562,9.434544862114219,10.68017927673698,10.698677588919196
2021-10-14 18:00:00,8.6957837241,10.714485706753754,11.41981721420443,11.792597776908245
2021-10-14 19:00:00,9.576471761933332,12.648461007153694,12.93764422322658,13.556213389381535
2021-10-14 20:00:00,10.616235303516666,14.112694597526493,14.49369731464198,15.329053924234545
2021-10-14 21:00:00,11.100681932999999,15.1359685679643,15.159210402344035,16.091659127696612
2021-10-14 22:00:00,11.387656670666667,15.244229028567716,15.14309671417333,15.905313253822598
2021-10-14 23:00:00,12.319151714,16.000275392739386,16.186561523575588,16.984534027847975
2021-10-15 00:00:00,12.4047949585,16.543942611339965,16.629472270927728,17.468633554551396
2021-10-15 01:00:00,9.736794982033333,13.088658225264416,13.42751683156306,14.35187653594054
2021-10-15 02:00:00,7.804149055633334,10.649783646971311,10.669843787123616,11.398009841657261
2021-10-15 03:00:00,7.502667537200001,9.785210666232258,9.788705705741895,10.43142946472629
2021-10-15 04:00:00,6.365498946950001,8.381139273601482,8.420986667946162,9.008902415873337
2021-10-15 05:00:00,6.801916818766666,8.603067956060569,8.666454073902306,9.223668282097224
2021-10-15 06:00:00,7.065733942666667,9.575613324028067,9.852831513873538,10.418839818651843
2021-10-15 07:00:00,7.143258712333334,8.276935319955005,8.705945070816739,9.88199458119727
2021-10-15 08:00:00,6.691335886583333,7.180102179958175,7.655747971761144,8.622679865944447
2021-10-15 09:00:00,3.7188099650166664,3.438217833388537,3.5870827197610864,4.144883142535232
2021-10-15 10:00:00,2.60288582345,2.1065259094395166,2.4215258210719544,2.634255188014203
2021-10-15 11:00:00,2.160661912016667,1.5356662718784448,1.752467840195303,1.9482740530985836
2021-10-15 12:00:00,2.1373213000333333,1.6357336976089571,1.8885781568038216,1.9283292956465141
2021-10-15 13:00:00,1.9316643895999999,1.6461091382217778,1.6943229780435212,1.7349519378386393
